energies,oscillator strengths
1.3,0.0
1.3004,0.0
1.3008,0.0
1.3012,0.0
1.3015999999999999,0.0
1.3019999999999998,0.0
1.3023999999999998,0.0
1.3027999999999997,0.0
1.3031999999999997,0.0
1.3035999999999996,0.0
1.3039999999999996,0.0
1.3043999999999996,0.0
1.3047999999999995,0.0
1.3051999999999995,0.0
1.3055999999999994,0.0
1.3059999999999994,0.0
1.3063999999999993,0.0
1.3067999999999993,0.0
1.3071999999999993,0.0
1.3075999999999992,0.0
1.3079999999999992,0.0
1.3083999999999991,0.0
1.308799999999999,0.0
1.309199999999999,0.0
1.309599999999999,0.0
1.309999999999999,0.0
1.310399999999999,0.0
1.3107999999999989,0.0
1.3111999999999988,0.0
1.3115999999999988,0.0
1.3119999999999987,0.0
1.3123999999999987,0.0
1.3127999999999986,0.0
1.3131999999999986,0.0
1.3135999999999985,0.0
1.3139999999999985,0.0
1.3143999999999985,0.0
1.3147999999999984,0.0
1.3151999999999984,0.0
1.3155999999999983,0.0
1.3159999999999983,0.0
1.3163999999999982,0.0
1.3167999999999982,0.0
1.3171999999999982,0.0
1.317599999999998,0.0
1.317999999999998,0.0
1.318399999999998,0.0
1.318799999999998,0.0
1.319199999999998,0.0
1.3195999999999979,0.0
1.3199999999999978,0.0
1.3203999999999978,0.0
1.3207999999999978,0.0
1.3211999999999977,0.0
1.3215999999999977,0.0
1.3219999999999976,0.0
1.3223999999999976,0.0
1.3227999999999975,0.0
1.3231999999999975,0.0
1.3235999999999974,0.0
1.3239999999999974,0.0
1.3243999999999974,0.0
1.3247999999999973,0.0
1.3251999999999973,0.0
1.3255999999999972,0.0
1.3259999999999972,0.0
1.3263999999999971,0.0
1.326799999999997,0.0
1.327199999999997,0.0
1.327599999999997,0.0
1.327999999999997,0.0
1.328399999999997,0.0
1.3287999999999969,0.0
1.3291999999999968,0.0
1.3295999999999968,0.0
1.3299999999999967,0.0
1.3303999999999967,0.0
1.3307999999999967,0.0
1.3311999999999966,0.0
1.3315999999999966,0.0
1.3319999999999965,0.0
1.3323999999999965,0.0
1.3327999999999964,0.0
1.3331999999999964,0.0
1.3335999999999963,0.0
1.3339999999999963,0.0
1.3343999999999963,0.0
1.3347999999999962,0.0
1.3351999999999962,0.0
1.3355999999999961,0.0
1.335999999999996,0.0
1.336399999999996,0.0
1.336799999999996,0.0
1.337199999999996,0.0
1.337599999999996,0.0
1.3379999999999959,0.0
1.3383999999999958,0.0
1.3387999999999958,0.0
1.3391999999999957,0.0
1.3395999999999957,0.0
1.3399999999999956,0.0
1.3403999999999956,0.0
1.3407999999999956,0.0
1.3411999999999955,0.0
1.3415999999999955,0.0
1.3419999999999954,0.0
1.3423999999999954,0.0
1.3427999999999953,0.0
1.3431999999999953,0.0
1.3435999999999952,0.0
1.3439999999999952,0.0
1.3443999999999952,0.0
1.344799999999995,0.0
1.345199999999995,0.0
1.345599999999995,0.0
1.345999999999995,0.0
1.346399999999995,0.0
1.346799999999995,0.0
1.3471999999999948,0.0
1.3475999999999948,0.0
1.3479999999999948,0.0
1.3483999999999947,0.0
1.3487999999999947,0.0
1.3491999999999946,0.0
1.3495999999999946,0.0
1.3499999999999945,0.0
1.3503999999999945,0.0
1.3507999999999944,0.0
1.3511999999999944,0.0
1.3515999999999944,0.0
1.3519999999999943,0.0
1.3523999999999943,0.0
1.3527999999999942,0.0
1.3531999999999942,0.0
1.3535999999999941,0.0
1.353999999999994,0.0
1.354399999999994,0.0
1.354799999999994,0.0
1.355199999999994,0.0
1.355599999999994,0.0
1.3559999999999939,0.0
1.3563999999999938,0.0
1.3567999999999938,0.0
1.3571999999999937,0.0
1.3575999999999937,0.0
1.3579999999999937,0.0
1.3583999999999936,0.0
1.3587999999999936,0.0
1.3591999999999935,0.0
1.3595999999999935,0.0
1.3599999999999934,0.0
1.3603999999999934,0.0
1.3607999999999933,0.0
1.3611999999999933,0.0
1.3615999999999933,0.0
1.3619999999999932,0.0
1.3623999999999932,0.0
1.3627999999999931,0.0
1.363199999999993,0.0
1.363599999999993,0.0
1.363999999999993,0.0
1.364399999999993,0.0
1.364799999999993,0.0
1.3651999999999929,0.0
1.3655999999999928,0.0
1.3659999999999928,0.0
1.3663999999999927,0.0
1.3667999999999927,0.0
1.3671999999999926,0.0
1.3675999999999926,0.0
1.3679999999999926,0.0
1.3683999999999925,0.0
1.3687999999999925,0.0
1.3691999999999924,0.0
1.3695999999999924,0.0
1.3699999999999923,0.0
1.3703999999999923,0.0
1.3707999999999922,0.0
1.3711999999999922,0.0
1.3715999999999922,0.0
1.3719999999999921,0.0
1.372399999999992,0.0
1.372799999999992,0.0
1.373199999999992,0.0
1.373599999999992,0.0
1.373999999999992,0.0
1.3743999999999919,0.0
1.3747999999999918,0.0
1.3751999999999918,0.0
1.3755999999999917,0.0
1.3759999999999917,0.0
1.3763999999999916,0.0
1.3767999999999916,0.0
1.3771999999999915,0.0
1.3775999999999915,0.0
1.3779999999999915,0.0
1.3783999999999914,0.0
1.3787999999999914,0.0
1.3791999999999913,0.0
1.3795999999999913,0.0
1.3799999999999912,0.0
1.3803999999999912,0.0
1.3807999999999911,0.0
1.381199999999991,0.0
1.381599999999991,0.0
1.381999999999991,0.0
1.382399999999991,0.0
